uID,Season,Grid,Species,ID,Capture_type,Date_capture,Station,Trap_type,SVL_mm
1796,6,RE2,op,,Observed,1/03/2020,c3,Pitfall,
1797,6,RE2,op,,Observed,1/03/2020,b1,Pitfall,
1798,6,RE2,op,,Observed,1/03/2020,b1,Pitfall,
1799,6,RE2,oa,RE2-0305,Marked,1/03/2020,d5,Pitfall,57
1800,6,RE2,op,RE2-(2345)5(12)(12),Marked,1/03/2020,c3,Pitfall,
1801,6,RE2,oa,RE2-(345)-(23)2,Marked,1/03/2020,e5,Pitfall,58
1802,6,RE2,op,,Observed,2/03/2020,f6,Onduline,
1803,6,RE2,oa,RE2-00(345)1,Marked,2/03/2020,d3,Pitfall,59
1804,6,RE2,oa,RE2-0(234)30,Marked,2/03/2020,f3,Pitfall,
1805,6,RE2,oa,RE2-0(234)40,Marked,2/03/2020,d6,Pitfall,55
1806,6,RE2,op,RE2-5500,Marked,2/03/2020,a5,Pitfall,63
1807,6,RE2,oa,RE2-5501foa,Marked,2/03/2020,e5,Pitfall,55
1808,6,RE2,oa,RE2-5502oa,Marked,2/03/2020,f1,Pitfall,54
1809,6,RE2,op,,Observed,3/03/2020,a4,Onduline,
1810,6,RE2,wm,S6-RE2-1,Marked,3/03/2020,a4,Onduline,
1811,6,RE2,wm,S6-RE2-2,Marked,3/03/2020,d5,Onduline,
1812,6,RE2,op,,Observed,3/03/2020,b4,Onduline,
1813,6,RE2,oa,,Observed,3/03/2020,c1,Onduline,
1814,6,RE2,oa,RE2-0300m,Marked,3/03/2020,e3,Pitfall,60
1815,6,RE2,op,RE2-5510,Marked,3/03/2020,d1,Pitfall,53
1816,6,RE2,op,,Observed,4/03/2020,f4,Onduline,
1817,6,RE2,op,,Observed,4/03/2020,b6,Onduline,
1818,6,RE2,op,RE2-0005,Marked,4/03/2020,a5,Pitfall,37
1819,6,RE2,oa,RE2-0(23)20,Marked,4/03/2020,b5,Pitfall,60
1820,6,RE2,oa,RE2-550(12),Marked,4/03/2020,f1,Onduline,66
1821,6,RE2,op,RE2-5504,Marked,4/03/2020,f5,Onduline,68
1822,6,RE2,unidentified skink,,Observed,5/03/2020,b5,Onduline,
1823,6,RE2,oa,RE2-5540,Marked,5/03/2020,d3,Pitfall,50
1824,6,RE2,op,RE2-5500,Marked,5/03/2020,d5,Pitfall,
1825,7,RE2,oa,RE2-0004j,Marked,29/11/2020,e4,Pitfall,49
1826,7,RE2,oa,RE2-0055,Marked,29/11/2020,d1,Pitfall,60
1827,7,RE2,op,RE2-0222,Marked,29/11/2020,a4,Onduline,58
1828,7,RE2,oa,RE2-0043,Marked,29/11/2020,e4,Onduline,58
1829,7,RE2,oa,RE2-0442,Marked,29/11/2020,c2,Pitfall,59
1830,7,RE2,oa,RE2-40(23)2,Marked,29/11/2020,e5,Pitfall,51
1831,7,RE2,oa,RE2-5203,Marked,29/11/2020,c4,Pitfall,55
1832,7,RE2,oa,RE2-5550,Marked,29/11/2020,d5,Pitfall,60
1833,7,RE2,op,,Observed,30/11/2020,c4,Onduline,
1834,7,RE2,op,,Observed,30/11/2020,e5,Onduline,
1835,7,RE2,oa,RE2-0003,Marked,30/11/2020,b3,Pitfall,56
1836,7,RE2,op,RE2-(23)001,Marked,30/11/2020,b1,Pitfall,65
1837,7,RE2,oa,RE2-0402,Marked,30/11/2020,c1,Pitfall,59
1838,7,RE2,op,RE2-3000,Marked,30/11/2020,f2,Onduline,56
1839,7,RE2,op,RE2-0300op,Marked,1/12/2020,a5,Onduline,62
1840,7,RE2,op,RE2-(23)200,Marked,1/12/2020,d5,Onduline,60
1841,7,RE2,op,,Observed,2/12/2020,a4,Onduline,
1842,7,RE2,op,,Observed,2/12/2020,b3,Onduline,
1843,7,RE2,oa,,Observed,2/12/2020,b3,Onduline,
1844,7,RE2,op,,Observed,2/12/2020,c3,Onduline,
1845,7,RE2,op,,Observed,2/12/2020,c2,Onduline,
1846,7,RE2,oa,RE2-(23)300,Marked,2/12/2020,d3,Pitfall,47
1847,7,RE2,op,,Observed,3/12/2020,b5,Onduline,
1848,7,RE2,op,,Observed,3/12/2020,c3,Onduline,
1849,7,RE2,op,,Observed,3/12/2020,b3,Onduline,
1850,7,RE2,oa,,Observed,3/12/2020,e1,Onduline,
1851,7,RE2,oa,RE2-0004a,Marked,3/12/2020,b3,Pitfall,60
1852,7,RE2,oa,RE2-(23)020,Marked,3/12/2020,c5,Pitfall,53
1853,7,RE2,oa,RE2-3(34)00,Marked,3/12/2020,d2,Pitfall,57
1854,8,RE2,op,,Observed,23/03/2021,a1,Onduline,
1855,8,RE2,wm,S8-RE2-1,Marked,23/03/2021,a1,Onduline,64
1856,8,RE2,op,,Observed,23/03/2021,a2,Onduline,
1857,8,RE2,op,,Observed,23/03/2021,a2,Onduline,
1858,8,RE2,wm,S8-RE2-2,Marked,23/03/2021,a2,Onduline,70
1859,8,RE2,op,,Observed,23/03/2021,e4,Onduline,
1860,8,RE2,wm,S8-RE2-3,Marked,23/03/2021,,Onduline,66
1861,8,RE2,op,,Observed,23/03/2021,f5,Onduline,
1862,8,RE2,oa,,Observed,23/03/2021,c5,Pitfall,57
1863,8,RE2,oa,RE2-0300j,Marked,23/03/2021,e3,Pitfall,45
1864,8,RE2,op,RE2-300(35),Marked,23/03/2021,d1,Pitfall,53
1865,8,RE2,wm,S8-RE2-1,Marked,24/03/2021,b1,Onduline,64
1866,8,RE2,wm,S8-RE2-4,Marked,24/03/2021,b1,Onduline,
1867,8,RE2,op,RE2-0(35)03,Marked,24/03/2021,f1,Onduline,53
1868,8,RE2,oa,RE2-5503,Marked,24/03/2021,c5,Pitfall,56
1869,8,RE2,op,,Observed,25/03/2021,a5,Onduline,
1870,8,RE2,oa,,Observed,25/03/2021,b4,Onduline,
1871,8,RE2,oa,,Observed,25/03/2021,b1,Pitfall,56
1872,8,RE2,oa,RE2-3230,Marked,25/03/2021,a3,Pitfall,59
1873,8,RE2,op,,Observed,26/03/2021,b1,Onduline,
1874,8,RE2,oa,,Observed,26/03/2021,a3,Pitfall,
1875,8,RE2,op,RE2-0(24)(24)0 ,Marked,26/03/2021,,Pitfall,54
1876,8,RE2,oa,RE2-030(25),Marked,26/03/2021,f4,Pitfall,61
1877,8,RE2,oa,RE2-04(24)4,Marked,27/03/2021,c4,Pitfall,54
1878,8,RE2,oa,RE2-0(45)4(145),Marked,27/03/2021,d2,Pitfall,61
1879,8,RE2,oa,RE2-2(24)50,Marked,27/03/2021,f4,Pitfall,42
1880,8,RE2,op,RE2-(23)440,Marked,27/03/2021,c1,Pitfall,35
1881,8,RE2,oa,RE2-2(23)20,Marked,27/03/2021,a6,Pitfall,50
1882,8,RE2,op,RE2-2(35)04,Marked,27/03/2021,c2,Pitfall,64
1883,8,RE2,op,RE2-2(35)30,Marked,27/03/2021,a4,Pitfall,55
1884,8,RE2,op,RE2-23(24)0,Marked,27/03/2021,a1,Pitfall,65
1885,8,RE2,oa,RE2-3(23)30,Marked,27/03/2021,b5,Pitfall,47
1886,8,RE2,oa,RE2-3(35)30,Marked,27/03/2021,a4,Pitfall,42
1887,8,RE2,op,RE2-300(35),Marked,27/03/2021,a4,Pitfall,53
1888,8,RE2,op,RE2-40(35)4,Marked,27/03/2021,d4,Pitfall,65
